date,day_of_week,temperature,weather,season,event,is_weekend,holiday,menu_item,historical_sales,price,promotion,actual_sales
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Chicken_Curry,88,240,0,88
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Soup,33,120,0,33
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Parotta,52,100,0,52
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Idli,104,60,0,104
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Dosa,101,80,0,101
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Samosa,104,30,0,104
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Cooldrinks,109,50,0,109
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,IceCream,82,90,0,82
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Puri,84,70,0,84
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Tea,164,20,0,164
2024-09-27,Friday,26.3,Cloudy,Winter,None,0,0,Coffee,185,40,0,185
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Biryani,111,220,0,111
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Fried_Rice,70,180,0,70
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Noodles,79,160,0,79
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Paneer_Curry,55,200,0,55
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Chicken_Curry,89,240,0,89
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Soup,51,120,0,51
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Parotta,72,100,0,72
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Idli,121,60,0,121
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Dosa,100,80,0,100
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Samosa,147,30,0,147
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Cooldrinks,113,50,0,113
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,IceCream,87,90,0,87
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Puri,93,70,0,93
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Tea,229,20,0,229
2024-09-28,Saturday,29.8,Rainy,Monsoon,None,1,0,Coffee,176,40,0,176
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Biryani,126,220,0,126
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Fried_Rice,76,180,0,76
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Noodles,75,160,0,75
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Paneer_Curry,58,200,0,58
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Chicken_Curry,97,240,0,97
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Soup,52,120,0,52
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Parotta,62,100,0,62
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Idli,130,60,0,130
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Dosa,106,80,0,106
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Samosa,135,30,0,135
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Cooldrinks,113,50,0,113
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,IceCream,93,90,0,93
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Puri,99,70,0,99
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Tea,236,20,0,236
2024-09-29,Sunday,31.6,Cloudy,Summer,None,1,0,Coffee,150,40,0,150
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Biryani,106,220,0,106
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Fried_Rice,73,180,0,73
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Noodles,83,160,0,83
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Paneer_Curry,53,200,0,53
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Chicken_Curry,76,240,0,76
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Soup,56,120,0,56
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Parotta,57,100,0,57
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Idli,108,60,0,108
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Dosa,94,80,0,94
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Samosa,157,30,0,157
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Cooldrinks,107,50,0,107
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,IceCream,76,90,0,76
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Puri,85,70,0,85
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Tea,237,20,0,237
2024-09-30,Monday,32.1,Rainy,Summer,None,0,0,Coffee,129,40,0,129
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Biryani,93,220,0,93
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Fried_Rice,64,180,0,64
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Noodles,59,160,0,59
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Paneer_Curry,52,200,0,52
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Chicken_Curry,76,240,0,76
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Soup,44,120,0,44
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Parotta,48,100,0,48
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Idli,99,60,0,99
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Dosa,92,80,0,92
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Samosa,133,30,0,133
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Cooldrinks,82,50,0,82
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,IceCream,70,90,0,70
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Puri,82,70,0,82
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Tea,180,20,0,180
2024-10-01,Tuesday,31.2,Sunny,Summer,None,0,0,Coffee,152,40,0,152
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Biryani,99,220,0,99
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Fried_Rice,73,180,0,73
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Noodles,68,160,0,68
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Paneer_Curry,42,200,0,42
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Chicken_Curry,73,240,0,73
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Soup,40,120,0,40
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Parotta,47,100,0,47
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Idli,112,60,0,112
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Dosa,74,80,0,74
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Samosa,89,30,0,89
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Cooldrinks,102,50,0,102
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,IceCream,74,90,0,74
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Puri,76,70,0,76
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Tea,172,20,0,172
2024-10-02,Wednesday,27.5,Sunny,Monsoon,None,0,0,Coffee,146,40,0,146
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Biryani,102,220,0,102
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Fried_Rice,71,180,0,71
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Noodles,52,160,0,52
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Paneer_Curry,46,200,0,46
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Chicken_Curry,77,240,0,77
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Soup,36,120,0,36
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Parotta,37,100,0,37
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Idli,113,60,0,113
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Dosa,83,80,0,83
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Samosa,97,30,0,97
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Cooldrinks,92,50,0,92
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,IceCream,74,90,0,74
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Puri,89,70,0,89
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Tea,156,20,0,156
2024-10-03,Thursday,27.6,Cloudy,Summer,None,0,0,Coffee,159,40,0,159
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Biryani,95,220,0,95
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Fried_Rice,62,180,0,62
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Noodles,61,160,0,61
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Paneer_Curry,56,200,0,56
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Chicken_Curry,71,240,0,71
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Soup,38,120,0,38
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Parotta,38,100,0,38
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Idli,98,60,0,98
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Dosa,87,80,0,87
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Samosa,84,30,0,84
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Cooldrinks,91,50,0,91
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,IceCream,67,90,0,67
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Puri,86,70,0,86
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Tea,157,20,0,157
2024-10-04,Friday,31.6,Cloudy,Summer,None,0,0,Coffee,157,40,0,157
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Biryani,102,220,0,102
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Fried_Rice,72,180,0,72
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Noodles,64,160,0,64
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Paneer_Curry,59,200,0,59
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Chicken_Curry,80,240,0,80
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Soup,37,120,0,37
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Parotta,57,100,0,57
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Idli,123,60,0,123
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Dosa,94,80,0,94
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Samosa,108,30,0,108
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Cooldrinks,108,50,0,108
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,IceCream,87,90,0,87
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Puri,87,70,0,87
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Tea,182,20,0,182
2024-10-05,Saturday,28.9,Sunny,Summer,None,1,0,Coffee,145,40,0,145
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Biryani,125,220,0,125
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Fried_Rice,79,180,0,79
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Noodles,77,160,0,77
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Paneer_Curry,55,200,0,55
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Chicken_Curry,80,240,0,80
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Soup,39,120,0,39
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Parotta,58,100,0,58
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Idli,116,60,0,116
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Dosa,108,80,0,108
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Samosa,127,30,0,127
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Cooldrinks,118,50,0,118
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,IceCream,99,90,0,99
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Puri,97,70,0,97
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Tea,161,20,0,161
2024-10-06,Sunday,24.7,Cloudy,Summer,None,1,0,Coffee,163,40,0,163
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Biryani,119,220,0,119
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Fried_Rice,80,180,0,80
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Noodles,66,160,0,66
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Paneer_Curry,50,200,0,50
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Chicken_Curry,82,240,0,82
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Soup,35,120,0,35
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Parotta,48,100,0,48
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Idli,104,60,0,104
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Dosa,78,80,0,78
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Samosa,97,30,0,97
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Cooldrinks,99,50,0,99
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,IceCream,84,90,0,84
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Puri,80,70,0,80
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Tea,159,20,0,159
2024-10-07,Monday,27.6,Cloudy,Monsoon,None,0,0,Coffee,129,40,0,129
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Biryani,110,220,0,110
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Fried_Rice,72,180,0,72
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Noodles,60,160,0,60
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Paneer_Curry,50,200,0,50
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Chicken_Curry,87,240,0,87
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Soup,43,120,0,43
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Parotta,59,100,0,59
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Idli,104,60,0,104
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Dosa,84,80,0,84
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Samosa,128,30,0,128
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Cooldrinks,87,50,0,87
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,IceCream,75,90,0,75
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Puri,86,70,0,86
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Tea,182,20,0,182
2024-10-08,Tuesday,33.7,Rainy,Summer,None,0,0,Coffee,126,40,0,126
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Biryani,110,220,0,110
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Fried_Rice,67,180,0,67
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Noodles,61,160,0,61
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Paneer_Curry,58,200,0,58
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Chicken_Curry,90,240,0,90
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Soup,60,120,0,60
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Parotta,58,100,0,58
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Idli,118,60,0,118
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Dosa,89,80,0,89
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Samosa,103,30,0,103
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Cooldrinks,82,50,0,82
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,IceCream,80,90,0,80
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Puri,81,70,0,81
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Tea,224,20,0,224
2024-10-09,Wednesday,22.7,Sunny,Monsoon,Local_Event,0,0,Coffee,164,40,0,164
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Biryani,109,220,0,109
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Fried_Rice,67,180,0,67
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Noodles,51,160,0,51
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Paneer_Curry,45,200,0,45
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Chicken_Curry,81,240,0,81
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Soup,47,120,0,47
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Parotta,52,100,0,52
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Idli,106,60,0,106
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Dosa,96,80,0,96
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Samosa,95,30,0,95
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Cooldrinks,94,50,0,94
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,IceCream,64,90,0,64
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Puri,74,70,0,74
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Tea,162,20,0,162
2024-10-10,Thursday,28.3,Sunny,Monsoon,Local_Event,0,0,Coffee,145,40,0,145
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Biryani,106,220,0,106
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Fried_Rice,61,180,0,61
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Noodles,64,160,0,64
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Paneer_Curry,55,200,0,55
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Chicken_Curry,79,240,0,79
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Soup,41,120,0,41
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Parotta,53,100,0,53
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Idli,101,60,0,101
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Dosa,87,80,0,87
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Samosa,97,30,0,97
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Cooldrinks,103,50,0,103
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,IceCream,68,90,0,68
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Puri,73,70,0,73
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Tea,164,20,0,164
2024-10-11,Friday,29.8,Sunny,Winter,None,0,0,Coffee,148,40,0,148
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Biryani,125,220,0,125
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Fried_Rice,74,180,0,74
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Noodles,75,160,0,75
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Paneer_Curry,64,200,0,64
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Chicken_Curry,81,240,0,81
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Soup,60,120,0,60
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Parotta,72,100,0,72
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Idli,113,60,0,113
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Dosa,93,80,0,93
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Samosa,141,30,0,141
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Cooldrinks,101,50,0,101
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,IceCream,73,90,0,73
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Puri,91,70,0,91
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Tea,215,20,0,215
2024-10-12,Saturday,32.1,Rainy,Summer,Local_Event,1,0,Coffee,133,40,0,133
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Biryani,116,220,0,116
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Fried_Rice,88,180,0,88
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Noodles,87,160,0,87
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Paneer_Curry,65,200,0,65
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Chicken_Curry,82,240,0,82
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Soup,27,120,0,27
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Parotta,72,100,0,72
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Idli,122,60,0,122
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Dosa,100,80,0,100
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Samosa,128,30,0,128
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Cooldrinks,167,50,0,167
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,IceCream,125,90,0,125
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Puri,89,70,0,89
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Tea,149,20,0,149
2024-10-13,Sunday,38.7,Sunny,Summer,None,1,0,Coffee,129,40,0,129
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Biryani,102,220,0,102
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Fried_Rice,75,180,0,75
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Noodles,78,160,0,78
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Paneer_Curry,54,200,0,54
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Chicken_Curry,75,240,0,75
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Soup,31,120,0,31
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Parotta,60,100,0,60
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Idli,100,60,0,100
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Dosa,96,80,0,96
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Samosa,107,30,0,107
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Cooldrinks,102,50,0,102
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,IceCream,87,90,0,87
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Puri,74,70,0,74
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Tea,157,20,0,157
2024-10-14,Monday,28.1,Sunny,Monsoon,None,0,0,Coffee,121,40,0,121
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Biryani,102,220,0,102
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Fried_Rice,73,180,0,73
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Noodles,76,160,0,76
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Paneer_Curry,61,200,0,61
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Chicken_Curry,74,240,0,74
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Soup,46,120,0,46
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Parotta,72,100,0,72
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Idli,104,60,0,104
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Dosa,95,80,0,95
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Samosa,118,30,0,118
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Cooldrinks,89,50,0,89
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,IceCream,73,90,0,73
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Puri,84,70,0,84
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Tea,187,20,0,187
2024-10-15,Tuesday,33.7,Rainy,Monsoon,None,0,0,Coffee,146,40,0,146
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Biryani,134,220,1,134
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Fried_Rice,99,180,1,99
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Noodles,88,160,1,88
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Paneer_Curry,66,200,1,66
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Chicken_Curry,87,240,1,87
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Soup,53,120,1,53
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Parotta,73,100,1,73
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Idli,106,60,1,106
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Dosa,117,80,1,117
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Samosa,126,30,1,126
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Cooldrinks,101,50,1,101
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,IceCream,72,90,1,72
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Puri,94,70,1,94
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Tea,207,20,1,207
2024-10-16,Wednesday,33.1,Cloudy,Summer,None,0,0,Coffee,190,40,1,190
2024-10-17,Thursday,33.8,Rainy,Winter,None,0,0,Biryani,109,220,0,109
2024-10-17,Thursday,33.8,Rainy,Winter,None,0,0,Fried_Rice,85,180,0,85
2024-10-17,Thursday,33.8,Rainy,Winter,None,0,0,Noodles,70,160,0,70
2024-10-17,Thursday,33.8,Rainy,Winter,None,0,0,Paneer_Curry,59,200,0,59
2024-10-17,Thursday,33.8,Rainy,Winter,None,0,0,Chicken_Curry,75,240,0,75
