date,day_of_week,temperature,weather,season,event,is_weekend,holiday,menu_item,historical_sales,price,promotion,predicted_sales,production,actual_sales,wastage
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,Idli,94,60,0,90,96,94,2
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,Dosa,102,80,0,99,106,102,4
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,Samosa,129,30,0,136,147,129,18
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,Cooldrinks,112,50,0,122,135,112,23
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,IceCream,84,90,0,87,97,84,13
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,Puri,84,70,0,78,85,84,1
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,Tea,163,20,0,168,186,163,23
2024-09-30,Monday,31.3,Sunny,Winter,None,0,0,Coffee,164,40,0,175,188,164,24
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Biryani,114,220,1,119,128,114,14
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Fried_Rice,71,180,1,65,73,71,2
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Noodles,79,160,1,74,83,79,4
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Paneer_Curry,63,200,1,65,72,63,9
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Chicken_Curry,91,240,1,88,94,91,3
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Soup,43,120,1,46,49,43,6
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Parotta,58,100,1,54,58,58,0
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Idli,108,60,1,107,121,108,13
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Dosa,112,80,1,105,113,112,1
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Samosa,149,30,1,161,175,149,26
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Cooldrinks,102,50,1,93,100,102,0
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,IceCream,94,90,1,85,91,94,0
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Puri,88,70,1,88,94,88,6
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Tea,179,20,1,194,209,179,30
2024-10-01,Tuesday,26.0,Cloudy,Summer,None,0,0,Coffee,180,40,1,195,211,180,31
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Biryani,113,220,0,115,127,113,14
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Fried_Rice,69,180,0,65,69,69,0
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Noodles,69,160,0,65,71,69,2
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Paneer_Curry,60,200,0,58,66,60,6
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Chicken_Curry,82,240,0,84,95,82,13
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Soup,40,120,0,38,40,40,0
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Parotta,54,100,0,51,58,54,4
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Idli,120,60,0,118,128,120,8
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Dosa,97,80,0,88,96,97,0
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Samosa,112,30,0,120,129,112,17
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Cooldrinks,109,50,0,100,113,109,4
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,IceCream,72,90,0,72,78,72,6
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Puri,87,70,0,94,104,87,17
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Tea,169,20,0,181,202,169,33
2024-10-02,Wednesday,27.2,Cloudy,Winter,None,0,0,Coffee,140,40,0,149,160,140,20
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Biryani,110,220,0,110,117,110,7
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Fried_Rice,76,180,0,72,78,76,2
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Noodles,69,160,0,75,81,69,12
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Paneer_Curry,53,200,0,56,63,53,10
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Chicken_Curry,88,240,0,90,102,88,14
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Soup,38,120,0,36,39,38,1
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Parotta,52,100,0,54,60,52,8
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Idli,96,60,0,95,106,96,10
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Dosa,96,80,0,97,102,96,6
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Samosa,99,30,0,94,104,99,5
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Cooldrinks,93,50,0,93,99,93,6
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,IceCream,71,90,0,76,86,71,15
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Puri,84,70,0,84,94,84,10
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Tea,173,20,0,165,186,173,13
2024-10-03,Thursday,31.2,Cloudy,Summer,None,0,0,Coffee,127,40,0,116,130,127,3
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Biryani,123,220,0,127,142,123,19
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Fried_Rice,99,180,0,93,98,99,0
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Noodles,86,160,0,78,88,86,2
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Paneer_Curry,71,200,0,64,70,71,0
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Chicken_Curry,96,240,0,99,111,96,15
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Soup,34,120,0,34,35,34,1
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Parotta,59,100,0,61,65,59,6
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Idli,125,60,0,134,142,125,17
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Dosa,113,80,0,101,107,113,0
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Samosa,139,30,0,130,146,139,7
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Cooldrinks,148,50,0,155,173,148,25
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,IceCream,109,90,0,106,116,109,7
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Puri,103,70,0,94,105,103,2
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Tea,166,20,0,158,168,166,2
2024-10-04,Friday,34.1,Sunny,Monsoon,Festival,0,1,Coffee,163,40,0,176,187,163,24
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Biryani,137,220,0,145,154,137,17
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Fried_Rice,80,180,0,75,83,80,3
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Noodles,89,160,0,88,95,89,6
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Paneer_Curry,66,200,0,63,69,66,3
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Chicken_Curry,115,240,0,118,124,115,9
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Soup,50,120,0,46,50,50,0
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Parotta,76,100,0,81,92,76,16
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Idli,122,60,0,124,132,122,10
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Dosa,104,80,0,109,122,104,18
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Samosa,181,30,0,187,213,181,32
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Cooldrinks,125,50,0,113,125,125,0
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,IceCream,94,90,0,94,104,94,10
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Puri,101,70,0,94,101,101,0
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Tea,214,20,0,229,248,214,34
2024-10-05,Saturday,30.7,Rainy,Summer,None,1,0,Coffee,182,40,0,173,198,182,16
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Biryani,162,220,1,168,192,162,30
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Fried_Rice,97,180,1,100,114,97,17
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Noodles,113,160,1,117,131,113,18
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Paneer_Curry,84,200,1,91,97,84,13
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Chicken_Curry,129,240,1,129,144,129,15
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Soup,60,120,1,57,61,60,1
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Parotta,70,100,1,69,76,70,6
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Idli,142,60,1,136,144,142,2
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Dosa,98,80,1,89,95,98,0
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Samosa,205,30,1,191,202,205,0
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Cooldrinks,149,50,1,156,168,149,19
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,IceCream,110,90,1,106,114,110,4
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Puri,120,70,1,120,126,120,6
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Tea,233,20,1,210,234,233,1
2024-10-06,Sunday,28.5,Sunny,Monsoon,None,1,0,Coffee,220,40,1,216,237,220,17
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Biryani,110,220,0,117,132,110,22
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Fried_Rice,81,180,0,78,86,81,5
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Noodles,87,160,0,79,83,87,0
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Paneer_Curry,63,200,0,59,62,63,0
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Chicken_Curry,93,240,0,95,109,93,16
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Soup,60,120,0,55,62,60,2
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Parotta,64,100,0,61,69,64,5
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Idli,121,60,0,113,121,121,0
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Dosa,86,80,0,80,86,86,0
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Samosa,194,30,0,190,217,194,23
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Cooldrinks,123,50,0,122,139,123,16
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,IceCream,85,90,0,83,91,85,6
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Puri,91,70,0,91,99,91,8
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Tea,247,20,0,261,297,247,50
2024-10-07,Monday,31.1,Rainy,Summer,None,0,0,Coffee,185,40,0,192,209,185,24
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Biryani,109,220,0,114,127,109,18
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Fried_Rice,77,180,0,79,88,77,11
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Noodles,68,160,0,72,79,68,11
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Paneer_Curry,66,200,0,63,67,66,1
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Chicken_Curry,78,240,0,79,84,78,6
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Soup,39,120,0,40,43,39,4
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Parotta,58,100,0,57,62,58,4
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Idli,95,60,0,103,117,95,22
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Dosa,96,80,0,102,116,96,20
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Samosa,158,30,0,165,184,158,26
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Cooldrinks,84,50,0,90,100,84,16
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,IceCream,79,90,0,82,88,79,9
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Puri,89,70,0,94,107,89,18
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Tea,208,20,0,203,233,208,25
2024-10-08,Tuesday,29.5,Sunny,Monsoon,None,0,0,Coffee,141,40,0,140,150,141,9
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Biryani,95,220,0,91,98,95,3
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Fried_Rice,65,180,0,65,70,65,5
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Noodles,65,160,0,62,69,65,4
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Paneer_Curry,57,200,0,55,60,57,3
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Chicken_Curry,74,240,0,76,82,74,8
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Soup,23,120,0,25,26,23,3
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Parotta,50,100,0,50,54,50,4
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Idli,89,60,0,91,97,89,8
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Dosa,81,80,0,87,95,81,14
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Samosa,135,30,0,121,132,135,0
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Cooldrinks,121,50,0,117,126,121,5
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,IceCream,105,90,0,97,103,105,0
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Puri,82,70,0,90,94,82,12
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Tea,144,20,0,131,146,144,2
2024-10-09,Wednesday,36.2,Sunny,Winter,None,0,0,Coffee,162,40,0,150,167,162,5
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Biryani,103,220,0,110,116,103,13
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Fried_Rice,67,180,0,60,65,67,0
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Noodles,69,160,0,64,71,69,2
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Paneer_Curry,53,200,0,48,53,53,0
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Chicken_Curry,87,240,0,92,103,87,16
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Soup,30,120,0,32,34,30,4
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Parotta,49,100,0,44,49,49,0
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Idli,95,60,0,89,95,95,0
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Dosa,88,80,0,87,99,88,11
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Samosa,116,30,0,111,125,116,9
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Cooldrinks,100,50,0,108,118,100,18
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,IceCream,91,90,0,91,101,91,10
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Puri,76,70,0,77,82,76,6
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Tea,149,20,0,161,173,149,24
2024-10-10,Thursday,30.1,Sunny,Monsoon,None,0,0,Coffee,153,40,0,160,172,153,19
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Biryani,94,220,0,84,89,94,0
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Fried_Rice,67,180,0,65,69,67,2
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Noodles,64,160,0,62,70,64,6
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Paneer_Curry,48,200,0,44,48,48,0
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Chicken_Curry,93,240,0,86,90,93,0
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Soup,36,120,0,35,36,36,0
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Parotta,48,100,0,51,53,48,5
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Idli,94,60,0,91,100,94,6
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Dosa,94,80,0,102,116,94,22
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Samosa,121,30,0,122,136,121,15
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Cooldrinks,92,50,0,98,103,92,11
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,IceCream,80,90,0,87,91,80,11
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Puri,77,70,0,72,82,77,5
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Tea,191,20,0,178,202,191,11
2024-10-11,Friday,25.4,Cloudy,Winter,None,0,0,Coffee,141,40,0,133,142,141,1
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Biryani,137,220,1,144,162,137,25
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Fried_Rice,95,180,1,97,110,95,15
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Noodles,89,160,1,94,103,89,14
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Paneer_Curry,71,200,1,71,75,71,4
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Chicken_Curry,108,240,1,116,125,108,17
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Soup,56,120,1,55,58,56,2
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Parotta,59,100,1,57,60,59,1
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Idli,126,60,1,126,143,126,17
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Dosa,113,80,1,113,126,113,13
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Samosa,164,30,1,167,183,164,19
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Cooldrinks,119,50,1,111,119,119,0
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,IceCream,92,90,1,99,106,92,14
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Puri,124,70,1,113,125,124,1
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Tea,214,20,1,220,236,214,22
2024-10-12,Saturday,30.0,Cloudy,Winter,None,1,0,Coffee,186,40,1,188,212,186,26
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Biryani,118,220,0,115,126,118,8
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Fried_Rice,92,180,0,85,96,92,4
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Noodles,91,160,0,94,103,91,12
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Paneer_Curry,63,200,0,64,73,63,10
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Chicken_Curry,101,240,0,92,99,101,0
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Soup,29,120,0,29,32,29,3
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Parotta,61,100,0,62,67,61,6
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Idli,122,60,0,127,142,122,20
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Dosa,110,80,0,113,125,110,15
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Samosa,145,30,0,139,147,145,2
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Cooldrinks,189,50,0,172,186,189,0
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,IceCream,132,90,0,124,140,132,8
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Puri,117,70,0,110,118,117,1
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Tea,165,20,0,159,169,165,4
2024-10-13,Sunday,35.3,Sunny,Winter,None,1,0,Coffee,144,40,0,142,161,144,17
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Biryani,110,220,0,109,114,110,4
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Fried_Rice,68,180,0,73,79,68,11
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Noodles,73,160,0,74,84,73,11
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Paneer_Curry,56,200,0,55,58,56,2
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Chicken_Curry,87,240,0,78,86,87,0
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Soup,20,120,0,18,20,20,0
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Parotta,49,100,0,48,51,49,2
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Idli,111,60,0,114,124,111,13
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Dosa,82,80,0,86,91,82,9
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Samosa,135,30,0,125,139,135,4
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Cooldrinks,193,50,0,192,220,193,27
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,IceCream,146,90,0,148,170,146,24
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Puri,102,70,0,111,122,102,20
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Tea,118,20,0,116,127,118,9
2024-10-14,Monday,34.0,Sunny,Summer,Local_Event,0,0,Coffee,115,40,0,109,124,115,9
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Biryani,126,220,1,135,143,126,17
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Fried_Rice,75,180,1,82,91,75,16
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Noodles,64,160,1,62,65,64,1
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Paneer_Curry,59,200,1,62,69,59,10
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Chicken_Curry,97,240,1,96,104,97,7
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Soup,21,120,1,19,21,21,0
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Parotta,59,100,1,62,70,59,11
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Idli,119,60,1,107,114,119,0
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Dosa,99,80,1,104,111,99,12
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Samosa,126,30,1,123,141,126,15
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Cooldrinks,244,50,1,231,251,244,7
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,IceCream,164,90,1,163,177,164,13
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Puri,102,70,1,105,118,102,16
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Tea,140,20,1,143,150,140,10
2024-10-15,Tuesday,34.9,Sunny,Winter,None,0,0,Coffee,153,40,1,156,174,153,21
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Biryani,107,220,0,115,124,107,17
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Fried_Rice,76,180,0,82,87,76,11
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Noodles,66,160,0,62,70,66,4
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Paneer_Curry,57,200,0,57,60,57,3
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Chicken_Curry,77,240,0,73,80,77,3
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Soup,41,120,0,41,45,41,4
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Parotta,71,100,0,68,72,71,1
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Idli,102,60,0,96,104,102,2
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Dosa,91,80,0,89,93,91,2
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Samosa,157,30,0,143,163,157,6
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Cooldrinks,178,50,0,163,185,178,7
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,IceCream,118,90,0,115,121,118,3
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Puri,82,70,0,86,90,82,8
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Tea,226,20,0,221,236,226,10
2024-10-16,Wednesday,32.1,Rainy,Monsoon,None,0,0,Coffee,142,40,0,149,168,142,26
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Biryani,110,220,0,115,131,110,21
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Fried_Rice,66,180,0,66,73,66,7
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Noodles,61,160,0,63,70,61,9
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Paneer_Curry,55,200,0,54,57,55,2
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Chicken_Curry,75,240,0,68,74,75,0
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Soup,43,120,0,46,49,43,6
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Parotta,61,100,0,66,73,61,12
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Idli,106,60,0,110,119,106,13
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Dosa,87,80,0,93,103,87,16
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Samosa,129,30,0,127,141,129,12
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Cooldrinks,128,50,0,134,146,128,18
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,IceCream,89,90,0,80,89,89,0
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Puri,79,70,0,85,92,79,13
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Tea,186,20,0,188,215,186,29
2024-10-17,Thursday,29.2,Cloudy,Monsoon,None,0,0,Coffee,135,40,0,135,143,135,8
2024-10-18,Friday,35.6,Sunny,Winter,None,0,0,Biryani,112,220,0,108,123,112,11
2024-10-18,Friday,35.6,Sunny,Winter,None,0,0,Fried_Rice,67,180,0,62,70,67,3
2024-10-18,Friday,35.6,Sunny,Winter,None,0,0,Noodles,69,160,0,64,68,69,0
2024-10-18,Friday,35.6,Sunny,Winter,None,0,0,Paneer_Curry,57,200,0,52,55,57,0
